nsim,n_perm,n_1,n_2,n_3,I,g,a,distr,Model,distr_jtz,rho,ZP,pvaldPermPTtest,pvalePermPTtest,pvaldPerm,pvalePerm,pvaldPBstrp,pvalePBstrp,pvaldNPBstrp,pvaleNPBstrp
10000,1000,20,20,20,25,0.25,1,mixed,Model4,NA,NA,FALSE,5.15,5.14,5.21,5.08,4.64,5.04,9.64,3.68
10000,1000,20,20,20,25,0,1,mixed,Model7,NA,NA,FALSE,47.35,94.53,76.55,99.97,71.43,99.96,86.7,99.94
10000,1000,20,20,20,25,0.5,1,mixed,Model7,NA,NA,FALSE,48.78,98.23,75.78,100,71.8,100,89.55,99.99
10000,1000,20,20,20,25,0.25,1,mixed,Model6,NA,NA,FALSE,65.32,54.69,85.28,75.92,83.65,75.31,90.74,70.37
10000,1000,20,20,20,25,0.75,1,mixed,Model2,NA,NA,FALSE,42.27,79.57,59.5,90.98,54.2,90.98,81.03,86.43
10000,1000,20,20,20,25,0.75,1,mixed,Model5,NA,NA,FALSE,64.62,72.01,80.76,83.1,79.34,82.61,91.21,75.78
10000,1000,20,20,20,25,0.5,1,mixed,Model5,NA,NA,FALSE,59.99,57.14,78.02,74.01,76.51,72.86,86.67,67.87
10000,1000,5,5,5,50,0.5,1,mixed,Model3,NA,NA,FALSE,26.36,20.08,35.11,22.08,22.05,23.87,50.91,18.55
10000,1000,5,5,5,50,0.25,1,mixed,Model5,NA,NA,FALSE,14.44,11.02,17.06,10.36,12,11.71,28.87,11.54
10000,1000,5,5,5,50,0,1,mixed,Model2,NA,NA,FALSE,9.82,9.4,11.34,8.6,6.03,10.17,19.87,10.77
10000,1000,5,5,5,50,0.75,1,mixed,Model5,NA,NA,FALSE,17.14,13.95,18.41,13.16,15.96,13.72,34.18,11.61
10000,1000,5,5,5,50,0.5,1,mixed,Model7,NA,NA,FALSE,15.08,22.55,21.39,38.89,14.08,48.48,36.36,42.34
10000,1000,5,5,5,50,0.25,1,mixed,Model3,NA,NA,FALSE,23.13,17.67,32.49,19.66,19.37,20.98,45.67,16.79
10000,1000,5,5,5,50,0.25,1,mixed,Model1,NA,NA,FALSE,6.08,6.39,5.6,5.34,3.07,6.77,11.06,6.39
10000,1000,5,5,5,50,0.5,1,mixed,Model5,NA,NA,FALSE,15.33,12.4,17.56,11.31,13.79,12.63,31.27,11.84
10000,1000,5,5,5,50,0,1,mixed,Model5,NA,NA,FALSE,13.15,10.29,16.15,9.65,10.64,11.42,27.19,11.36
10000,1000,5,5,5,50,0,1,mixed,Model3,NA,NA,FALSE,20.92,16.07,30.4,18.07,16.7,18.9,42.44,15.87
10000,1000,5,5,5,50,0,1,mixed,Model1,NA,NA,FALSE,6.34,6.52,5.65,5.55,3.01,6.72,10.77,6.61
10000,1000,5,5,5,50,0.75,1,mixed,Model4,NA,NA,FALSE,6.04,5.97,5.26,4.98,4.58,5.55,11.86,4.56
10000,1000,5,5,5,50,0.75,1,mixed,Model3,NA,NA,FALSE,30.46,22.45,37.58,25.12,26.59,28.39,56.41,19.7
10000,1000,5,5,5,50,0,1,mixed,Model6,NA,NA,FALSE,15.3,12.07,19.58,11.51,12.85,12.99,30.55,11.67
10000,1000,5,5,5,50,0.25,1,mixed,Model4,NA,NA,FALSE,5.9,6.39,5.62,5.1,3.3,6.57,11.07,6.15
10000,1000,5,5,5,50,0.5,1,mixed,Model6,NA,NA,FALSE,19.04,14.75,21.84,13.87,16.78,14.64,36.28,12.48
10000,1000,5,5,5,50,0.75,1,mixed,Model6,NA,NA,FALSE,20.89,16.55,22.83,15.58,19.83,15.77,39.64,12.04
10000,1000,5,5,5,50,0.5,1,mixed,Model2,NA,NA,FALSE,11.2,10.01,12.01,9.04,7.43,11.09,22.51,10.94
10000,1000,5,5,5,50,0.25,1,mixed,Model7,NA,NA,FALSE,14.75,21.05,21.76,36.73,12.93,45.13,35.83,41.27
10000,1000,5,5,5,50,0.75,1,mixed,Model7,NA,NA,FALSE,15.53,25.71,19.92,44.3,14.68,56.33,36.87,42.52
10000,1000,5,5,5,50,0.75,1,mixed,Model2,NA,NA,FALSE,12.84,11.2,12.93,10.61,8.98,11.99,24.69,10.85
10000,1000,5,5,5,50,0,1,mixed,Model7,NA,NA,FALSE,14.67,20.44,21.29,35.34,12.07,42.94,34.52,40.54
10000,1000,5,5,5,50,0,1,mixed,Model4,NA,NA,FALSE,6.35,6.56,5.58,5.24,3.09,6.6,10.71,6.29
10000,1000,5,5,5,50,0.25,1,mixed,Model6,NA,NA,FALSE,16.85,13.43,20.81,12.67,14.58,13.76,33.16,11.99
10000,1000,5,5,5,50,0.25,1,mixed,Model2,NA,NA,FALSE,10.19,9.31,11.71,8.66,6.53,10.5,20.91,10.57
10000,1000,5,5,10,50,0,1,mixed,Model2,NA,NA,FALSE,10.13,9.18,13.6,8.87,6.87,10.63,22.48,11.85
10000,1000,5,5,5,50,0.75,1,mixed,Model1,NA,NA,FALSE,6.28,6.37,5.22,5.3,4.46,5.71,12.04,4.78
10000,1000,5,5,10,50,0,1,mixed,Model5,NA,NA,FALSE,13.51,10.69,19.63,10.69,12.91,12.27,31.06,12.97
10000,1000,5,5,10,50,0.5,1,mixed,Model1,NA,NA,FALSE,6.32,6.43,6.15,5.62,4.02,6.32,12.76,6.01
10000,1000,5,5,10,50,0,1,mixed,Model1,NA,NA,FALSE,6.23,6.58,6.58,5.41,3.67,6.64,12.08,6.85
10000,1000,5,5,10,50,0.5,1,mixed,Model5,NA,NA,FALSE,15.69,12.73,20.47,12.81,15.64,14.09,34.55,13.72
10000,1000,5,5,10,50,0.5,1,mixed,Model4,NA,NA,FALSE,6.34,6.24,6.16,5.47,4.06,6.45,12.61,5.94
10000,1000,5,5,10,50,0.75,1,mixed,Model3,NA,NA,FALSE,29.73,21.9,43.9,28.82,31.38,34.85,63.48,23.28
10000,1000,5,5,10,50,0.75,1,mixed,Model4,NA,NA,FALSE,6.24,6.39,5.73,5.47,4.71,5.85,13.64,4.99
10000,1000,5,5,10,50,0.25,1,mixed,Model1,NA,NA,FALSE,6.15,6.43,6.35,5.27,3.84,6.84,12.37,6.84
10000,1000,5,5,10,50,0.25,1,mixed,Model2,NA,NA,FALSE,11.16,9.55,14.03,9.34,7.49,11.42,23.47,12.3
10000,1000,5,5,10,50,0.75,1,mixed,Model1,NA,NA,FALSE,6.23,6.41,5.86,5.66,4.6,6.21,13.61,5.23
10000,1000,5,5,10,50,0.75,1,mixed,Model2,NA,NA,FALSE,12.26,11.02,14.46,11.57,9.89,14.06,27.64,12.92
10000,1000,5,5,10,50,0.25,1,mixed,Model7,NA,NA,FALSE,15.41,21.35,27.59,49.86,15.91,67.07,43.59,65.59
10000,1000,5,5,10,50,0.25,1,mixed,Model4,NA,NA,FALSE,6.14,6.41,6.27,5.15,3.87,6.75,12.09,6.76
10000,1000,5,5,10,50,0.75,1,mixed,Model5,NA,NA,FALSE,17.06,13.71,20.78,14.41,17.62,15.21,36.94,13.14
10000,1000,5,5,10,50,0.25,1,mixed,Model5,NA,NA,FALSE,14.33,11.55,20.25,11.6,14.12,12.98,32.58,13.31
10000,1000,5,5,10,50,0.5,1,mixed,Model2,NA,NA,FALSE,11.51,10.24,14.42,9.92,8.76,12.55,24.95,12.71
10000,1000,5,5,10,50,0,1,mixed,Model4,NA,NA,FALSE,6.08,6.41,6.36,4.98,3.78,6.42,11.84,6.64
10000,1000,5,5,10,50,0.5,1,mixed,Model3,NA,NA,FALSE,26.52,19.19,42.77,25.15,27.6,27.96,58.54,21.39
10000,1000,5,5,10,50,0,1,mixed,Model7,NA,NA,FALSE,14.8,20.42,27.75,48.09,15.32,64.71,42.56,64.12
10000,1000,5,5,10,50,0.75,1,mixed,Model6,NA,NA,FALSE,20.7,16.33,26.23,17.18,21.89,18.18,43.93,14.28
10000,1000,5,5,5,50,0.5,1,mixed,Model1,NA,NA,FALSE,6.1,6.26,5.45,5.05,3.75,6.36,11.62,5.86
10000,1000,5,5,10,50,0,1,mixed,Model3,NA,NA,FALSE,20.72,16.16,38.26,21,22.16,22.06,51,18.44
10000,1000,5,5,10,50,0,1,mixed,Model6,NA,NA,FALSE,15.14,11.77,23.93,12.11,15.61,13.64,35.39,12.58
10000,1000,5,10,10,50,0.75,1,mixed,Model1,NA,NA,FALSE,6.85,6.71,5.77,5.32,5.32,6.12,13.79,5.17
10000,1000,5,10,10,50,0.75,1,mixed,Model5,NA,NA,FALSE,17.59,14.7,25.2,15.32,22.34,16.66,44.78,13.42
10000,1000,5,10,10,50,0,1,mixed,Model5,NA,NA,FALSE,14.32,11.3,24.89,11.74,17.96,12.95,39.75,13.07
10000,1000,5,10,10,50,0.75,1,mixed,Model3,NA,NA,FALSE,29.7,22.3,51.7,33.35,42.55,43.52,76.22,25.57
10000,1000,5,10,10,50,0.5,1,mixed,Model1,NA,NA,FALSE,7.11,6.64,5.93,5.3,4.64,7.18,13.29,6.51
10000,1000,5,10,10,50,0,1,mixed,Model4,NA,NA,FALSE,6.67,6.54,5.78,5.08,3.64,7.1,11.97,7.04
10000,1000,5,10,10,50,0,1,mixed,Model2,NA,NA,FALSE,10.76,9.48,15.34,9.56,9.14,11.63,26.91,12.42
10000,1000,5,5,10,50,0.25,1,mixed,Model6,NA,NA,FALSE,16.55,12.8,24.72,13.21,17.24,14.6,37.92,13.2
10000,1000,5,10,10,50,0.75,1,mixed,Model7,NA,NA,FALSE,16.35,26.74,29.64,66.67,23.73,93.67,54.38,83.13
10000,1000,5,10,10,50,0,1,mixed,Model1,NA,NA,FALSE,6.76,6.59,5.82,5.29,3.55,7.05,11.89,7.09
10000,1000,5,5,10,50,0.5,1,mixed,Model6,NA,NA,FALSE,18.52,14.29,25.7,14.81,19.48,16.28,40.36,14.08
10000,1000,5,10,10,50,0.75,1,mixed,Model4,NA,NA,FALSE,6.8,6.78,5.6,5.36,5.27,6.07,13.55,5.22
10000,1000,5,10,10,50,0.25,1,mixed,Model7,NA,NA,FALSE,16.96,22.76,35.39,61.22,23.36,84.99,56.01,82.13
10000,1000,5,5,10,50,0.75,1,mixed,Model7,NA,NA,FALSE,15.15,25.36,24.22,57.12,16.7,80.31,44.07,67.19
10000,1000,5,10,10,50,0.25,1,mixed,Model6,NA,NA,FALSE,17.65,13.38,30.26,14.13,23.65,15.24,46.82,13.6
10000,1000,5,10,10,50,0,1,mixed,Model6,NA,NA,FALSE,16.03,12.22,29.52,12.83,22.49,14.42,44.67,13.18
10000,1000,5,10,10,50,0.5,1,mixed,Model7,NA,NA,FALSE,16.86,23.94,33.41,62.57,24.22,88.25,55.86,82.64
10000,1000,5,10,10,50,0.25,1,mixed,Model4,NA,NA,FALSE,7,6.69,5.73,5.38,3.89,7.08,12.49,6.64
10000,1000,5,10,10,50,0.5,1,mixed,Model5,NA,NA,FALSE,16.42,13.36,25.7,13.72,20.79,14.87,42.64,13.71
10000,1000,5,10,10,50,0,1,mixed,Model7,NA,NA,FALSE,16.15,22.12,35.75,60.26,22.72,83.12,55.85,81.3
10000,1000,5,5,10,50,0.5,1,mixed,Model7,NA,NA,FALSE,15.45,22.81,26.7,52.13,16.72,71.78,43.96,66.52
10000,1000,5,10,10,50,0.25,1,mixed,Model5,NA,NA,FALSE,15.37,12.3,25.37,12.38,19.1,13.68,40.99,13.44
10000,1000,5,10,10,50,0.5,1,mixed,Model4,NA,NA,FALSE,7,6.86,5.62,5.35,4.53,7.23,13.08,6.64
10000,1000,5,10,10,50,0.5,1,mixed,Model3,NA,NA,FALSE,27.09,19.87,51.78,28.72,39.33,33.95,72.53,23.71
10000,1000,5,5,5,50,0.5,1,mixed,Model4,NA,NA,FALSE,5.98,6.45,5.25,5.18,3.89,6.11,11.22,5.55
10000,1000,5,10,10,50,0.75,1,mixed,Model6,NA,NA,FALSE,20.86,16.6,30.55,18.34,27.63,18.81,50.98,13.56
10000,1000,5,10,10,50,0.5,1,mixed,Model6,NA,NA,FALSE,19.04,14.78,30.7,15.9,25.9,16.78,49,14.27
10000,1000,5,10,10,50,0.25,1,mixed,Model1,NA,NA,FALSE,6.9,6.59,5.88,5.4,4.12,7.15,12.48,6.95
10000,1000,5,10,10,50,0,1,mixed,Model3,NA,NA,FALSE,21.3,16.52,48.74,23.93,34.17,26.75,66.54,21.25
10000,1000,5,10,10,50,0.75,1,mixed,Model2,NA,NA,FALSE,12.78,11.54,16.19,12.17,11.94,14.86,31.64,12.65
10000,1000,5,10,10,50,0.25,1,mixed,Model3,NA,NA,FALSE,23.87,17.75,50.29,25.89,36.2,29.49,69.36,22.23
10000,1000,10,5,5,50,0,1,mixed,Model7,NA,NA,FALSE,35.33,89.01,44.61,96.93,31.01,96.52,56.97,96.85
10000,1000,10,5,5,50,0.25,1,mixed,Model4,NA,NA,FALSE,5.11,5.32,5.96,5.76,3.66,4.93,10.12,5.23
10000,1000,10,5,5,50,0.5,1,mixed,Model7,NA,NA,FALSE,34.85,93.81,43.74,98.31,33.08,98.08,60.59,97.88
10000,1000,5,5,10,50,0.25,1,mixed,Model3,NA,NA,FALSE,23.63,17.33,40.31,22.42,24.4,24.5,54.04,19.58
10000,1000,10,5,5,50,0.5,1,mixed,Model4,NA,NA,FALSE,5.21,5.04,5.81,5.62,3.9,4.63,10.65,4.56
10000,1000,10,5,5,50,0.75,1,mixed,Model6,NA,NA,FALSE,39.8,37.43,45.28,35.97,39.84,30.91,63.47,27.47
10000,1000,10,5,5,50,0.5,1,mixed,Model6,NA,NA,FALSE,36.4,28.7,42.17,29.36,35.31,25.13,56.45,24.15
10000,1000,10,5,5,50,0.25,1,mixed,Model6,NA,NA,FALSE,33.02,24.16,38.83,25.47,31.14,21.38,51.05,21.57
10000,1000,10,5,5,50,0.25,1,mixed,Model7,NA,NA,FALSE,36.01,91.34,45.35,97.59,32.42,97.19,59.18,97.38
10000,1000,10,5,5,50,0.5,1,mixed,Model2,NA,NA,FALSE,17.11,21.36,19.87,21.4,13.17,19.08,31.15,20.79
10000,1000,10,5,5,50,0,1,mixed,Model6,NA,NA,FALSE,29.58,20.66,36.08,22.61,27.66,19.56,46.28,19.85
10000,1000,10,5,5,50,0,1,mixed,Model1,NA,NA,FALSE,5.27,5.27,6.25,6.08,3.56,5.05,10.08,5.84
10000,1000,10,5,5,50,0.25,1,mixed,Model1,NA,NA,FALSE,5.38,5.15,6.13,5.86,3.64,4.84,10.32,5.28
10000,1000,10,5,5,50,0.75,1,mixed,Model5,NA,NA,FALSE,32.23,31.78,36.73,30.04,31.92,25.4,54.58,23.86
10000,1000,10,5,5,50,0.5,1,mixed,Model5,NA,NA,FALSE,29.83,24.61,34.62,24.39,28.53,21.14,48.21,21.5
10000,1000,10,5,5,50,0.75,1,mixed,Model1,NA,NA,FALSE,5.29,5.3,5.51,5.75,4.44,4.68,11.9,4.44
10000,1000,10,5,5,50,0.5,1,mixed,Model1,NA,NA,FALSE,5.45,5.1,5.94,5.58,3.75,4.71,10.71,4.74
10000,1000,10,5,5,50,0.5,1,mixed,Model3,NA,NA,FALSE,64.89,66.04,72.68,70.46,58.13,66.05,85.27,62.27
10000,1000,10,5,5,50,0,1,mixed,Model2,NA,NA,FALSE,14.47,14.86,18.06,16.5,10.72,14.62,25.48,16.79
10000,1000,10,5,5,50,0.25,1,mixed,Model5,NA,NA,FALSE,27.37,20.9,32.22,21.11,25.4,18.61,43.49,19.57
10000,1000,10,5,5,50,0.75,1,mixed,Model3,NA,NA,FALSE,72.23,82.07,79.04,81.79,65.83,78.06,93.08,71.26
10000,1000,10,10,5,50,0.75,1,mixed,Model6,NA,NA,FALSE,40.03,38.31,47.56,38.99,45.95,37.03,64.64,29.54
10000,1000,10,10,5,50,0,1,mixed,Model2,NA,NA,FALSE,13.98,14.57,17.12,18.53,13.03,17.82,23.69,18.64
10000,1000,10,10,5,50,0.5,1,mixed,Model3,NA,NA,FALSE,64.88,65.42,76.06,76.93,68.18,76.69,87.48,70.11
10000,1000,10,10,5,50,0,1,mixed,Model4,NA,NA,FALSE,5.15,4.86,4.42,5.4,3.41,5.23,7.4,4.92
10000,1000,10,10,5,50,0,1,mixed,Model5,NA,NA,FALSE,24.24,17.32,30.19,20.13,26.89,19.32,39.33,19.04
10000,1000,10,10,5,50,0.25,1,mixed,Model2,NA,NA,FALSE,15.32,16.68,18.28,20.69,14.09,20.27,26.25,20.27
10000,1000,10,10,5,50,0.25,1,mixed,Model4,NA,NA,FALSE,4.91,4.85,4.51,5.11,3.74,5.07,7.91,4.73
10000,1000,10,10,5,50,0.75,1,mixed,Model2,NA,NA,FALSE,18.04,29.37,20.91,31.49,17.76,31.02,34.79,27.31
10000,1000,10,10,5,50,0.5,1,mixed,Model6,NA,NA,FALSE,36.47,28.71,44.59,32.46,42.29,30.53,57.92,26.6
10000,1000,10,10,5,50,0.25,1,mixed,Model5,NA,NA,FALSE,26.71,19.83,32.3,22.7,29.76,21.34,43.18,20.15
10000,1000,10,10,5,50,0.5,1,mixed,Model2,NA,NA,FALSE,16.98,20.95,19.52,24.27,15.92,24.12,29.72,22.88
10000,1000,10,10,5,50,0.75,1,mixed,Model1,NA,NA,FALSE,4.93,5.05,4.93,6.09,4.74,5.53,10.24,4.45
10000,1000,10,10,5,50,0.5,1,mixed,Model4,NA,NA,FALSE,5.1,4.97,4.65,5.45,4.3,5.16,8.63,4.48
10000,1000,10,10,5,50,0,1,mixed,Model6,NA,NA,FALSE,29.7,21.04,38.35,24.94,34.41,24.02,48.11,21.92
10000,1000,10,10,5,50,0.75,1,mixed,Model4,NA,NA,FALSE,4.95,5.09,4.83,6.21,4.74,5.5,10.15,4.13
10000,1000,10,10,5,50,0,1,mixed,Model7,NA,NA,FALSE,35.48,88.92,45.87,98.39,38.98,98.33,57.43,98.3
10000,1000,10,10,5,50,0.25,1,mixed,Model7,NA,NA,FALSE,35.64,91.4,46.33,98.77,39.7,98.76,59.22,98.55
10000,1000,10,10,5,50,0.75,1,mixed,Model5,NA,NA,FALSE,31.56,31.02,37.01,32.16,35.72,30.36,54.01,25.31
10000,1000,10,5,5,50,0.75,1,mixed,Model4,NA,NA,FALSE,5.21,4.99,5.61,5.63,4.53,4.59,11.75,4.07
10000,1000,10,5,5,50,0,1,mixed,Model5,NA,NA,FALSE,24.45,18.04,29.69,19.24,22.61,16.81,39.97,18.2
10000,1000,10,10,5,50,0.5,1,mixed,Model1,NA,NA,FALSE,5.04,5.03,4.69,5.57,4.09,5.11,8.82,4.71
10000,1000,10,5,5,50,0.75,1,mixed,Model7,NA,NA,FALSE,31.39,97.3,39.38,99.03,32.13,98.89,60.97,98.27
10000,1000,10,10,5,50,0.75,1,mixed,Model3,NA,NA,FALSE,71.81,81.6,81.47,87.12,74.39,87.04,93.74,77.98
10000,1000,10,10,5,50,0.5,1,mixed,Model5,NA,NA,FALSE,29.39,23.71,34.62,26.42,32.49,25.12,47.93,22.55
10000,1000,5,10,10,50,0.5,1,mixed,Model2,NA,NA,FALSE,11.63,10.7,16.25,10.95,10.67,13.45,29.69,13.38
10000,1000,10,10,5,50,0.25,1,mixed,Model3,NA,NA,FALSE,57.24,54.6,70.21,69.28,61.32,68.03,80.49,63.27
10000,1000,10,5,5,50,0.75,1,mixed,Model2,NA,NA,FALSE,18.48,29.81,20.79,27.95,14.77,25,37.33,24.51
10000,1000,10,10,5,50,0.25,1,mixed,Model1,NA,NA,FALSE,5.12,4.98,4.77,5.44,3.66,5.06,7.93,4.86
10000,1000,10,10,5,50,0,1,mixed,Model1,NA,NA,FALSE,5.28,5.15,4.58,5.51,3.37,5.18,7.45,5.11
10000,1000,10,10,5,50,0.5,1,mixed,Model7,NA,NA,FALSE,34.24,94.05,44.95,99.21,39.77,99.16,61.27,98.83
10000,1000,10,10,10,50,0.5,1,mixed,Model1,NA,NA,FALSE,5.37,5.54,5.52,6.1,4.59,5.78,11.65,4.87
10000,1000,10,10,10,50,0.25,1,mixed,Model5,NA,NA,FALSE,26.92,20.38,40.28,27.75,35.54,27.47,53.55,25.04
10000,1000,10,10,10,50,0.25,1,mixed,Model4,NA,NA,FALSE,5.03,5.26,5.45,5.57,4.14,5.65,10.43,4.79
10000,1000,10,10,5,50,0.75,1,mixed,Model7,NA,NA,FALSE,30.48,97.45,40.45,99.63,37.45,99.67,61.09,99.19
10000,1000,5,10,10,50,0.25,1,mixed,Model2,NA,NA,FALSE,11.2,9.63,15.94,9.88,9.72,12.1,27.63,12.9
10000,1000,10,10,5,50,0,1,mixed,Model3,NA,NA,FALSE,50.27,46.97,64.9,63.3,55.24,61.56,74.42,58.1
10000,1000,10,10,10,50,0.25,1,mixed,Model6,NA,NA,FALSE,33.61,25.22,50.66,34.38,46.11,33.81,63.44,29.17
10000,1000,10,10,10,50,0.5,1,mixed,Model6,NA,NA,FALSE,37.1,30.21,52.85,39.88,49.04,38.96,68.09,32.11
10000,1000,10,10,10,50,0.25,1,mixed,Model1,NA,NA,FALSE,5.22,5.43,5.75,5.75,4.21,5.68,10.87,4.92
10000,1000,10,10,10,50,0.75,1,mixed,Model7,NA,NA,FALSE,30.51,97.4,51.14,100,46.08,100,77.94,99.97
10000,1000,10,10,10,50,0,1,mixed,Model1,NA,NA,FALSE,5.27,5.6,5.81,5.84,4.04,5.74,10.47,5.37
10000,1000,10,10,10,50,0.75,1,mixed,Model6,NA,NA,FALSE,40.62,38.21,54.79,48.08,51.85,46.95,73.2,35.9
10000,1000,10,10,10,50,0.5,1,mixed,Model4,NA,NA,FALSE,5.09,5.46,5.25,5.83,4.5,5.68,11.33,4.42
10000,1000,10,10,10,50,0,1,mixed,Model4,NA,NA,FALSE,5.22,5.31,5.47,5.75,3.99,5.72,10.08,4.96
10000,1000,10,10,10,50,0.75,1,mixed,Model2,NA,NA,FALSE,18.82,29.23,25.05,39.09,20.39,39.9,44.02,32.65
10000,1000,10,10,10,50,0.75,1,mixed,Model5,NA,NA,FALSE,31.74,30.7,42.65,38.16,40.11,37.39,62.39,29.3
10000,1000,10,10,10,50,0,1,mixed,Model5,NA,NA,FALSE,24.35,17.2,38.2,24.72,32.83,24.9,50.35,23.14
10000,1000,10,5,5,50,0,1,mixed,Model3,NA,NA,FALSE,49.47,47.07,60.01,54.13,43.59,49.44,71.03,48.32
10000,1000,10,10,10,50,0.75,1,mixed,Model4,NA,NA,FALSE,5.2,5.29,5.17,5.69,5.04,5.31,12.41,3.52
10000,1000,10,10,10,50,0.25,1,mixed,Model7,NA,NA,FALSE,35.52,91.33,60.8,99.95,51.51,99.94,77.57,99.95
10000,1000,10,5,5,50,0.25,1,mixed,Model3,NA,NA,FALSE,57.52,55.15,66.82,60.93,49.92,56.24,78.02,54.66
10000,1000,10,10,10,50,0.5,1,mixed,Model7,NA,NA,FALSE,34.17,94.16,58.09,99.99,50.52,99.98,78.33,99.98
10000,1000,10,5,5,50,0.25,1,mixed,Model2,NA,NA,FALSE,15.79,17.61,18.89,18.23,11.46,15.89,27.6,18.25
10000,1000,10,5,5,50,0,1,mixed,Model4,NA,NA,FALSE,5.08,5.19,6.11,5.9,3.67,5.1,9.83,5.44
10000,1000,10,10,10,50,0.25,1,mixed,Model2,NA,NA,FALSE,15.49,17.29,22.62,25.28,16.74,26,34.94,24.58
10000,1000,10,10,10,50,0,1,mixed,Model6,NA,NA,FALSE,30.41,21.3,48.23,30.85,43.2,30.52,60.06,26.62
10000,1000,10,10,10,50,0.75,1,mixed,Model3,NA,NA,FALSE,72.01,81.93,88.87,95.68,82.97,96.25,97.75,88.59
10000,1000,10,10,10,50,0,1,mixed,Model7,NA,NA,FALSE,35.17,88.99,61.16,99.91,50.89,99.93,76.79,99.94
10000,1000,10,10,10,50,0,1,mixed,Model3,NA,NA,FALSE,50.66,47.12,78.47,78.41,69.39,78.62,87.71,72.94
10000,1000,10,10,10,50,0.5,1,mixed,Model5,NA,NA,FALSE,29.24,24.17,41.43,31.77,38.22,31,57.23,27.14
10000,1000,10,10,10,50,0.5,1,mixed,Model2,NA,NA,FALSE,17.13,21.16,24.05,30.07,18.7,30.75,38.74,27.98
10000,1000,10,10,10,50,0.5,1,mixed,Model3,NA,NA,FALSE,64.95,66,85.61,88.74,78.5,89.45,94.42,82.94
10000,1000,10,10,10,50,0.25,1,mixed,Model3,NA,NA,FALSE,57.68,54.94,81.95,82.9,74.16,83.79,90.98,77.77
10000,1000,10,10,5,50,0.25,1,mixed,Model6,NA,NA,FALSE,32.84,24.34,41.06,27.72,37.99,26.38,52.44,23.87
10000,1000,10,10,10,50,0.75,1,mixed,Model1,NA,NA,FALSE,5.31,5.33,5.25,5.72,5.3,5.3,12.7,3.85
10000,1000,10,10,10,50,0,1,mixed,Model2,NA,NA,FALSE,14.17,15.23,21.46,22.64,15.73,23.31,32.29,23.03
10000,1000,20,20,20,50,0,1,mixed,Model3,NA,NA,FALSE,92.85,95.31,99.81,99.99,99.67,99.97,99.95,99.9
10000,1000,20,20,20,50,0.25,1,mixed,Model2,NA,NA,FALSE,33.22,48.77,51.91,73.82,46.3,73.83,67,66.74
10000,1000,20,20,20,50,0.75,1,mixed,Model4,NA,NA,FALSE,5.14,5.5,5.52,5.41,5.42,5.03,12.7,2.29
10000,1000,20,20,20,50,0.5,1,mixed,Model2,NA,NA,FALSE,37.41,61.08,55.13,81.39,50.43,81.64,73.72,73.67
10000,1000,20,20,20,50,0.75,1,mixed,Model6,NA,NA,FALSE,77.65,82.63,91.97,91.62,91.21,91.3,97.46,81.91
10000,1000,20,20,20,50,0.25,1,mixed,Model5,NA,NA,FALSE,54.15,46.15,75.88,67.36,73.61,66.62,84.94,56.77
10000,1000,20,20,20,50,0.75,1,mixed,Model7,NA,NA,FALSE,70.96,100,97.03,100,96.09,100,99.91,100
10000,1000,20,20,20,50,0.75,1,mixed,Model3,NA,NA,FALSE,99.69,100,99.99,100,99.98,100,100,100
10000,1000,20,20,20,50,0.75,1,mixed,Model1,NA,NA,FALSE,5.45,6.11,5.95,6.55,5.77,5.95,13.58,3.08
10000,1000,20,20,20,50,0.5,1,mixed,Model3,NA,NA,FALSE,98.61,99.71,99.98,100,99.91,100,100,100
10000,1000,20,20,20,50,0.25,1,mixed,Model7,NA,NA,FALSE,82.09,100,99.07,100,98.53,100,99.9,100
10000,1000,20,20,20,50,0.25,1,mixed,Model1,NA,NA,FALSE,5.88,5.65,6.26,6.06,5.32,6,11.32,4.05
10000,1000,20,20,20,50,0,1,mixed,Model5,NA,NA,FALSE,49.13,39.23,72.73,62,70.32,61.4,81.7,51.98
10000,1000,20,20,20,50,0.5,1,mixed,Model4,NA,NA,FALSE,5.33,5.68,5.7,5.51,5.14,5.24,11.02,2.85
10000,1000,20,20,20,50,0.25,1,mixed,Model3,NA,NA,FALSE,96.5,98.48,99.9,100,99.87,100,99.99,99.96
10000,1000,20,20,20,50,0.5,1,mixed,Model6,NA,NA,FALSE,72.25,67.09,89.98,84.5,88.94,83.81,95.26,74.74
10000,1000,20,20,20,50,0,1,mixed,Model2,NA,NA,FALSE,28.82,40.24,48.25,67.86,42.54,67.72,62.13,60.89
10000,1000,20,20,20,50,0.5,1,mixed,Model7,NA,NA,FALSE,78.94,100,98.65,100,97.87,100,99.89,100
10000,1000,20,20,20,50,0,1,mixed,Model1,NA,NA,FALSE,5.76,5.73,6.33,6.22,5.21,5.88,10.56,4.36
10000,1000,20,20,20,50,0.5,1,mixed,Model1,NA,NA,FALSE,5.74,6.04,6.33,6.15,5.63,5.78,12.28,3.64
10000,1000,20,20,20,50,0.25,1,mixed,Model4,NA,NA,FALSE,5.2,5.37,5.44,5.56,4.78,5.51,10.33,3.29
10000,1000,20,20,20,50,0,1,mixed,Model6,NA,NA,FALSE,61.89,48.42,85.44,73.45,83.53,72.87,90.97,63.05
